,Satiety Index,Insulin Index,Food_x,Group,Closest_Match,Food_y,serving_size,calories,total_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
507,0.706780667,0.676716465,pear canned heavy syrup pack solid liquid,"Vege, Spices and Fruits",pear solid liquid heavy syrup pack canned,pear solid liquid heavy syrup pack canned,100 g,74.0,0.1g,0,5.00 mg,1.9 mg,1.00 mcg,0.00 mcg,0.242 mg,0.022 mg,0.022 mg,0.010 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,34.00 mcg,0.0,0.00 mcg,0.014 mg,1.1 mg,0.00 IU,0.08 mg,0.08 mg,0.3 mcg,5.00 mg,0.049 mg,0.22 mg,4.00 mg,0.032 mg,7.00 mg,65.00 mg,0.0 mcg,0.08 mg,0.20 g,0.007 g,0.003 g,0.039 g,0.002 g,0.014 g,0.006 g,0.002 g,0,0.006 g,0.010 g,0.007 g,0.002 g,0.005 g,0.005 g,0.007 g,0.005 g,0,0.002 g,0.007 g,19.17 g,1.6 g,15.20 g,5.90 g,0,6.10 g,0,1.90 g,1.40 g,0.13 g,0.007 g,0.027 g,0.030 g,0.00 mg,0.0 g,0.15 g,0.00 mg,0.00 mg,80.35 g
508,0.703513346,0.759599834,pineapple,"Vege, Spices and Fruits",fruit juice smoothie strawberry banana odwalla,fruit juice smoothie strawberry banana odwalla,100 g,48.0,0.3g,0,2.00 mg,3.8 mg,30.00 mcg,0.00 mcg,0.285 mg,0.210 mg,0.050 mg,0.050 mg,222.00 IU,11.00 mcg,7.00 mcg,45.00 mcg,169.00 mcg,48.00 mcg,0.0,0.00 mcg,0.065 mg,38.4 mg,0.00 IU,8.93 mg,8.93 mg,0.9 mcg,10.00 mg,0.040 mg,0.20 mg,14.00 mg,0.180 mg,18.00 mg,201.00 mg,0.2 mcg,0.08 mg,0.50 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05 g,0.6 g,9.90 g,3.84 g,0.00 g,2.57 g,0.00 g,0.00 g,3.48 g,0.32 g,0.120 g,0.026 g,0.049 g,0.00 mg,0.0 g,0.39 g,0.00 mg,0.00 mg,87.74 g
509,0.699825609,0.900655414,plantain,"Vege, Spices and Fruits",plantain cooked,plantain cooked,100 g,116.0,0.2g,0,5.00 mg,12.7 mg,26.00 mcg,0.00 mcg,0.756 mg,0.233 mg,0.052 mg,0.046 mg,909.00 IU,45.00 mcg,353.00 mcg,369.00 mcg,0.00 mcg,28.00 mcg,0.0,0.00 mcg,0.240 mg,10.9 mg,0.00 IU,0.13 mg,0.13 mg,0.7 mcg,2.00 mg,0.066 mg,0.58 mg,32.00 mg,0,28.00 mg,465.00 mg,1.4 mcg,0.13 mg,0.79 g,0.031 g,0.066 g,0.065 g,0.012 g,0.070 g,0.027 g,0.039 g,0,0.022 g,0.036 g,0.037 g,0.010 g,0.027 g,0.030 g,0.025 g,0.021 g,0.009 g,0.020 g,0.028 g,31.15 g,2.3 g,14.00 g,0,0,0,0,0,0,0.18 g,0.069 g,0.015 g,0.033 g,0.00 mg,0.0 g,0.58 g,0.00 mg,0.00 mg,67.30 g
510,0.681741961,0.65504332,plum,"Vege, Spices and Fruits",babyfood apple plum juice,babyfood apple plum juice,100 g,49.0,0g,0,0.00 mg,1.6 mg,0.00 mcg,0.00 mcg,0.195 mg,0.123 mg,0.017 mg,0.020 mg,43.00 IU,2.00 mcg,0.00 mcg,24.00 mcg,5.00 mcg,21.00 mcg,0.0,0.00 mcg,0.028 mg,58.2 mg,0.00 IU,0.04 mg,0.04 mg,0.8 mcg,5.00 mg,0.042 mg,0.62 mg,3.00 mg,0,3.00 mg,101.00 mg,0.3 mcg,0.03 mg,0.10 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30 g,0.1 g,11.54 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,0.00 mg,0.0 g,0.30 g,0.00 mg,0.00 mg,87.30 g
511,0.71486626,0.926305337,prune juice,"Vege, Spices and Fruits",babyfood apple prune juice,babyfood apple prune juice,100 g,72.0,0.1g,0,8.00 mg,1.8 mg,0.00 mcg,0.00 mcg,0.301 mg,0.181 mg,0.002 mg,0.005 mg,16.00 IU,1.00 mcg,1.00 mcg,8.00 mcg,2.00 mcg,22.00 mcg,0.0,0.00 mcg,0.035 mg,67.5 mg,0.00 IU,0.05 mg,0.05 mg,1.3 mcg,9.00 mg,0.062 mg,0.95 mg,7.00 mg,0,15.00 mg,148.00 mg,0.3 mcg,0.05 mg,0.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10 g,0.1 g,10.58 g,0,0,0,0,0,0,0.10 g,0.018 g,0.006 g,0.031 g,0.00 mg,0.0 g,0.30 g,0.00 mg,0.00 mg,81.30 g
512,0.708688262,0.867945578,prune,"Vege, Spices and Fruits",prune puree,prune puree,100 g,257.0,0.2g,0,23.00 mg,0,0,0,2.500 mg,0.430 mg,0,0.040 mg,2000.00 IU,100.00 mcg,0,0,0,0,0.0,0,0,4.3 mg,0,0,0,0,31.00 mg,0,2.80 mg,0,0,72.00 mg,852.00 mg,0,0,2.10 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.10 g,3.3 g,39.00 g,13.87 g,0,22.27 g,0,0,0,0.20 g,0.016 g,0,0,0.00 mg,0,2.60 g,0,0,30.00 g
513,0.543282039,0.855510204,quince,"Vege, Spices and Fruits",babyfood strained guava papaya tapioca fruit,babyfood strained guava papaya tapioca fruit,100 g,63.0,0.1g,0,4.00 mg,0,2.00 mcg,0.00 mcg,0.263 mg,0,0.022 mg,0.010 mg,184.00 IU,9.00 mcg,0,0,0,0,0.0,0.00 mcg,0.014 mg,80.9 mg,0,0,0,0,7.00 mg,0,0.20 mg,5.00 mg,0,6.00 mg,74.00 mg,0.4 mcg,0.06 mg,0.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.00 g,0,0,0,0,0,0,0,0,0.10 g,0,0,0,0,0,0.20 g,0,0,82.50 g
514,0.542809772,0.889011617,raisin,"Vege, Spices and Fruits",cooky softtype raisin,cooky softtype raisin,100 g,401.0,14g,2mg,418.00 mg,14.7 mg,32.00 mcg,23.00 mcg,1.967 mg,0.244 mg,0.206 mg,0.216 mg,5.00 IU,2.00 mcg,0.00 mcg,1.00 mcg,1.00 mcg,37.00 mcg,0.0,0.03 mcg,0.052 mg,0.4 mg,0.00 IU,2.22 mg,2.22 mg,3.9 mcg,46.00 mg,0.413 mg,2.29 mg,21.00 mg,0.305 mg,83.00 mg,140.00 mg,2.8 mcg,0.32 mg,4.10 g,0.154 g,0.189 g,0.270 g,0.086 g,1.095 g,0.137 g,0.091 g,0,0.165 g,0.285 g,0.183 g,0.085 g,0.187 g,0.354 g,0.231 g,0.140 g,0.054 g,0.125 g,0.191 g,68.00 g,1.2 g,47.56 g,0,0,0,0,0,0,13.60 g,3.460 g,7.649 g,1.756 g,2.00 mg,0.0 g,1.20 g,0.00 mg,0.00 mg,13.10 g
515,0.644953338,0.297859955,raspberry,"Vege, Spices and Fruits",babyfood apple cherry juice,babyfood apple cherry juice,100 g,41.0,0.2g,0,0.00 mg,2.4 mg,0.00 mcg,0.00 mcg,0.094 mg,0.102 mg,0.015 mg,0.008 mg,5.00 IU,0.00 mcg,0.00 mcg,3.00 mcg,0.00 mcg,26.00 mcg,0.0,0.00 mcg,0.031 mg,58.3 mg,0.00 IU,0.02 mg,0.02 mg,0.4 mcg,5.00 mg,0.043 mg,0.66 mg,3.00 mg,0,6.00 mg,98.00 mg,0.1 mcg,0.03 mg,0.10 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90 g,0.1 g,8.98 g,0,0,0,0,0,0,0.20 g,0.035 g,0.011 g,0.060 g,0.00 mg,0.0 g,0.30 g,0.00 mg,0.00 mg,89.50 g
516,0.644953338,0.297859955,raspberry,"Vege, Spices and Fruits",babyfood apple cherry juice,babyfood apple cherry juice,100 g,47.0,0.1g,0,4.00 mg,1.9 mg,0.00 mcg,0.00 mcg,0.110 mg,0,0.020 mg,0.010 mg,18.00 IU,1.00 mcg,0.00 mcg,11.00 mcg,0.00 mcg,21.00 mcg,0.0,0.00 mcg,0.030 mg,32.1 mg,0.00 IU,0.02 mg,0.02 mg,0.2 mcg,7.00 mg,0.020 mg,0.35 mg,3.00 mg,0,12.00 mg,110.00 mg,0.1 mcg,0.03 mg,0.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20 g,0.3 g,10.50 g,0,0,0,0,0,0,0.10 g,0.020 g,0.000 g,0.030 g,0.00 mg,0.0 g,0.36 g,0.00 mg,0.00 mg,88.20 g
517,0.661075481,0.488413238,strawberry,"Vege, Spices and Fruits",toaster pastry fruit includes apple blueberry cherry strawberry,toaster pastry fruit includes apple blueberry cherry strawberry,100 g,388.0,10g,0,334.00 mg,6.4 mg,111.00 mcg,91.00 mcg,6.791 mg,0.273 mg,0.558 mg,0.649 mg,680.00 IU,202.00 mcg,3.00 mcg,3.00 mcg,3.00 mcg,52.00 mcg,0.0,0.00 mcg,0.520 mg,0.0 mg,0.00 IU,0.90 mg,0.90 mg,15.4 mcg,16.00 mg,0.069 mg,5.51 mg,12.00 mg,0.324 mg,87.00 mg,102.00 mg,3.1 mcg,0.38 mg,4.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.32 g,1.0 g,26.13 g,4.39 g,0.00 g,15.20 g,0.72 g,4.03 g,1.78 g,9.95 g,3.615 g,2.723 g,3.235 g,0.00 mg,0.0 g,1.20 g,0.00 mg,0.00 mg,14.33 g
518,0.535573942,0.785281004,sugarapples sweetsop raw,"Vege, Spices and Fruits",yautia tannier raw,yautia tannier raw,100 g,98.0,0.4g,0,21.00 mg,0,17.00 mcg,0.00 mcg,0.667 mg,0.209 mg,0.040 mg,0.097 mg,8.00 IU,0.00 mcg,0.00 mcg,5.00 mcg,0.00 mcg,0,0.0,0.00 mcg,0.237 mg,5.2 mg,0.00 IU,0,0,0,9.00 mg,0.257 mg,0.98 mg,24.00 mg,0.186 mg,51.00 mg,598.00 mg,0.7 mcg,0.50 mg,1.46 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.63 g,1.5 g,0,0,0,0,0,0,0,0.40 g,0.082 g,0,0,0.00 mg,0,1.45 g,0,0,73.06 g
519,0.550739594,0.945351945,tangerine juice,"Vege, Spices and Fruits",babyfood applebanana juice,babyfood applebanana juice,100 g,51.0,0.1g,0,4.00 mg,2.3 mg,1.00 mcg,0.00 mcg,0.140 mg,0.125 mg,0.010 mg,0.010 mg,9.00 IU,0.00 mcg,3.00 mcg,4.00 mcg,0.00 mcg,16.00 mcg,0.0,0.00 mcg,0.060 mg,27.9 mg,0.00 IU,0.02 mg,0.02 mg,0.0 mcg,7.00 mg,0.020 mg,0.20 mg,6.00 mg,0.080 mg,8.00 mg,123.00 mg,0.3 mcg,0.04 mg,0.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30 g,0.2 g,11.00 g,0,0,0,0,0,0,0.10 g,0.018 g,0.004 g,0.034 g,0.00 mg,0.0 g,0.26 g,0.00 mg,0.00 mg,87.10 g
520,0.667856869,0.601911935,watermelon,"Vege, Spices and Fruits",fruit salad solid liquid water pack canned peach pear apricot pineapple cherry,fruit salad solid liquid water pack canned peach pear apricot pineapple cherry,100 g,30.0,0.1g,0,3.00 mg,0,3.00 mcg,0.00 mcg,0.374 mg,0.053 mg,0.021 mg,0.015 mg,440.00 IU,22.00 mcg,0,0,0,0,0.0,0.00 mcg,0.032 mg,1.9 mg,0.00 IU,0,0,0,7.00 mg,0.067 mg,0.30 mg,5.00 mg,0.151 mg,9.00 mg,78.00 mg,0,0.08 mg,0.35 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87 g,1.0 g,0,0,0,0,0,0,0,0.07 g,0.009 g,0.013 g,0.028 g,0.00 mg,0,0.22 g,0,0,91.50 g
521,0.737051205,0.472059551,basil,"Vege, Spices and Fruits",basil fresh,basil fresh,100 g,23.0,0.6g,0,4.00 mg,11.4 mg,68.00 mcg,0.00 mcg,0.902 mg,0.209 mg,0.076 mg,0.034 mg,5275.00 IU,264.00 mcg,0.00 mcg,3142.00 mcg,46.00 mcg,5650.00 mcg,0.0,0.00 mcg,0.155 mg,18.0 mg,0.00 IU,0.80 mg,0.80 mg,414.8 mcg,177.00 mg,0.385 mg,3.17 mg,64.00 mg,1.148 mg,56.00 mg,295.00 mg,0.3 mcg,0.81 mg,3.15 g,0.132 g,0.117 g,0.301 g,0.028 g,0.277 g,0.122 g,0.051 g,0,0.104 g,0.191 g,0.110 g,0.036 g,0.130 g,0.104 g,0.099 g,0.104 g,0.039 g,0.077 g,0.127 g,2.65 g,1.6 g,0.30 g,0.02 g,0.27 g,0.02 g,0.00 g,0.00 g,0.00 g,0.64 g,0.041 g,0.088 g,0.389 g,0.00 mg,0.0 g,1.49 g,0.00 mg,0.00 mg,92.06 g
522,0.419020966,0.522059375,bay leaf,"Vege, Spices and Fruits",spice bay leaf,spice bay leaf,100 g,313.0,8.4g,0,23.00 mg,0,180.00 mcg,0.00 mcg,2.005 mg,0,0.421 mg,0.009 mg,6185.00 IU,309.00 mcg,0,0,0,0,0.0,0.00 mcg,1.740 mg,46.5 mg,0.00 IU,0,0,0,834.00 mg,0.416 mg,43.00 mg,120.00 mg,8.167 mg,113.00 mg,529.00 mg,2.8 mcg,3.70 mg,7.61 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.97 g,26.3 g,0,0,0,0,0,0,0,8.36 g,2.280 g,1.640 g,2.290 g,0.00 mg,0.0 g,3.62 g,0,0,5.44 g
523,0.507208428,0.269778089,caraway seed,"Vege, Spices and Fruits",seed roasted breadfruit seed,seed roasted breadfruit seed,100 g,207.0,2.7g,0,28.00 mg,0,59.00 mcg,0.00 mcg,7.400 mg,1.009 mg,0.240 mg,0.410 mg,294.00 IU,15.00 mcg,0,0,0,0,0.0,0.00 mcg,0.420 mg,7.6 mg,0.00 IU,0,0,0,86.00 mg,1.321 mg,0.90 mg,62.00 mg,0.163 mg,175.00 mg,1082.00 mg,0,1.03 mg,6.20 g,0.282 g,0.414 g,0.684 g,0.097 g,0.868 g,0.390 g,0.173 g,0,0.371 g,0.472 g,0.477 g,0.081 g,0.668 g,0.309 g,0.415 g,0.323 g,0.103 g,0.456 g,0.448 g,40.10 g,6.0 g,0,0,0,0,0,0,0,2.70 g,0.729 g,0.344 g,1.438 g,0.00 mg,0,1.30 g,0,0,49.70 g
524,0.55681812,0.341406959,cinnamon,"Vege, Spices and Fruits",bread cinnamon,bread cinnamon,100 g,253.0,5.3g,0,388.00 mg,2.7 mg,56.00 mcg,36.00 mcg,2.822 mg,0,0.120 mg,0.317 mg,4.00 IU,0.00 mcg,0.00 mcg,2.00 mcg,2.00 mcg,26.00 mcg,0.0,0.05 mcg,0.027 mg,0.0 mg,0.00 IU,0.50 mg,0.50 mg,9.5 mcg,71.00 mg,0.064 mg,2.54 mg,11.00 mg,0,57.00 mg,74.00 mg,12.3 mcg,0.49 mg,7.05 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.38 g,3.5 g,14.11 g,0,0,0,0,0,0,5.29 g,0.000 g,0.000 g,3.527 g,0.00 mg,0.0 g,1.34 g,0.00 mg,0.00 mg,41.93 g
525,0.413130599,0.35199254,clove,"Vege, Spices and Fruits",spice ground clove,spice ground clove,100 g,274.0,13g,0,277.00 mg,37.4 mg,25.00 mcg,0.00 mcg,1.560 mg,0.509 mg,0.220 mg,0.158 mg,160.00 IU,8.00 mcg,0.00 mcg,45.00 mcg,103.00 mcg,0.00 mcg,0.0,0.00 mcg,0.391 mg,0.2 mg,0.00 IU,8.82 mg,8.82 mg,141.8 mcg,632.00 mg,0.368 mg,11.83 mg,259.00 mg,60.127 mg,104.00 mg,1020.00 mg,7.2 mcg,2.32 mg,5.97 g,0.290 g,0.320 g,0.600 g,0.070 g,0.560 g,0.280 g,0.130 g,0.000 g,0.240 g,0.400 g,0.370 g,0.080 g,0.230 g,0.390 g,0.240 g,0.180 g,0.030 g,0.190 g,0.340 g,65.53 g,33.9 g,2.38 g,1.07 g,0.15 g,1.14 g,0.00 g,0.00 g,0.02 g,13.00 g,3.952 g,1.393 g,3.606 g,0.00 mg,0.0 g,5.63 g,0.00 mg,0.00 mg,9.87 g
526,0.482707225,0.389751911,cumin,"Vege, Spices and Fruits",spice cumin seed,spice cumin seed,100 g,375.0,22g,0,168.00 mg,24.7 mg,10.00 mcg,0.00 mcg,4.579 mg,0,0.327 mg,0.628 mg,1270.00 IU,64.00 mcg,0.00 mcg,762.00 mcg,0.00 mcg,448.00 mcg,0.0,0.00 mcg,0.435 mg,7.7 mg,0.00 IU,3.33 mg,3.33 mg,5.4 mcg,931.00 mg,0.867 mg,66.36 mg,366.00 mg,3.333 mg,499.00 mg,1788.00 mg,5.2 mcg,4.80 mg,17.81 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.24 g,10.5 g,2.25 g,0,0,0,0,0,0,22.27 g,1.535 g,14.040 g,3.279 g,0.00 mg,0.0 g,7.62 g,0.00 mg,0.00 mg,8.06 g
527,0.470569873,0.132876925,curry powder,"Vege, Spices and Fruits",spice curry powder,spice curry powder,100 g,325.0,14g,0,52.00 mg,64.2 mg,56.00 mcg,0.00 mcg,3.260 mg,1.070 mg,0.200 mg,0.176 mg,19.00 IU,1.00 mcg,0.00 mcg,11.00 mcg,0.00 mcg,0.00 mcg,0.0,0.00 mcg,0.105 mg,0.7 mg,0.00 IU,25.24 mg,25.24 mg,99.8 mcg,525.00 mg,1.200 mg,19.10 mg,255.00 mg,8.300 mg,367.00 mg,1170.00 mg,40.3 mcg,4.70 mg,14.29 g,0.550 g,0.890 g,1.790 g,0.200 g,2.270 g,0.790 g,0.290 g,0.000 g,0.630 g,0.890 g,0.700 g,0.190 g,0.580 g,1.240 g,0.390 g,0.350 g,0.110 g,0.400 g,0.750 g,55.83 g,53.2 g,2.76 g,0.79 g,0.21 g,1.14 g,0.00 g,0.00 g,0.62 g,14.01 g,1.648 g,8.782 g,3.056 g,0.00 mg,0.0 g,7.07 g,0.00 mg,0.00 mg,8.80 g
528,0.606472871,0.586451329,dill fresh,"Vege, Spices and Fruits",parsley fresh,parsley fresh,100 g,36.0,0.8g,0,56.00 mg,12.8 mg,152.00 mcg,0.00 mcg,1.313 mg,0.400 mg,0.098 mg,0.086 mg,8424.00 IU,421.00 mcg,0.00 mcg,5054.00 mcg,0.00 mcg,5561.00 mcg,0.0,0.00 mcg,0.090 mg,133.0 mg,0.00 IU,0.75 mg,0.75 mg,1640.0 mcg,138.00 mg,0.149 mg,6.20 mg,50.00 mg,0.160 mg,58.00 mg,554.00 mg,0.1 mcg,1.07 mg,2.97 g,0.195 g,0.122 g,0.294 g,0.014 g,0.249 g,0.145 g,0.061 g,0,0.118 g,0.204 g,0.181 g,0.042 g,0.145 g,0.213 g,0.136 g,0.122 g,0.045 g,0.082 g,0.172 g,6.33 g,3.3 g,0.85 g,0,0,0,0,0,0,0.79 g,0.132 g,0.295 g,0.124 g,0.00 mg,0.0 g,2.20 g,0.00 mg,0.00 mg,87.71 g
529,0.459316373,0.418501938,dill seed,"Vege, Spices and Fruits",seed roasted breadfruit seed,seed roasted breadfruit seed,100 g,207.0,2.7g,0,28.00 mg,0,59.00 mcg,0.00 mcg,7.400 mg,1.009 mg,0.240 mg,0.410 mg,294.00 IU,15.00 mcg,0,0,0,0,0.0,0.00 mcg,0.420 mg,7.6 mg,0.00 IU,0,0,0,86.00 mg,1.321 mg,0.90 mg,62.00 mg,0.163 mg,175.00 mg,1082.00 mg,0,1.03 mg,6.20 g,0.282 g,0.414 g,0.684 g,0.097 g,0.868 g,0.390 g,0.173 g,0,0.371 g,0.472 g,0.477 g,0.081 g,0.668 g,0.309 g,0.415 g,0.323 g,0.103 g,0.456 g,0.448 g,40.10 g,6.0 g,0,0,0,0,0,0,0,2.70 g,0.729 g,0.344 g,1.438 g,0.00 mg,0,1.30 g,0,0,49.70 g
530,0.665248539,0.856855263,garlic powder,"Vege, Spices and Fruits",spice garlic powder,spice garlic powder,100 g,331.0,0.7g,0,60.00 mg,67.5 mg,47.00 mcg,0.00 mcg,0.796 mg,0.743 mg,0.141 mg,0.435 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.0,0.00 mcg,1.654 mg,1.2 mg,0.00 IU,0.67 mg,0.67 mg,0.4 mcg,79.00 mg,0.533 mg,5.65 mg,77.00 mg,0.979 mg,414.00 mg,1193.00 mg,23.9 mcg,2.99 mg,16.55 g,0.485 g,3.365 g,1.890 g,0.253 g,3.658 g,0.525 g,0.263 g,0.000 g,0.414 g,0.728 g,0.768 g,0.111 g,0.525 g,1.354 g,0.505 g,0.374 g,0.121 g,0.445 g,0.667 g,72.73 g,9.0 g,2.43 g,0.31 g,0.00 g,0.07 g,0.00 g,0.00 g,2.05 g,0.73 g,0.249 g,0.115 g,0.178 g,0.00 mg,0.0 g,3.54 g,0.00 mg,0.00 mg,6.45 g
531,0.521077701,0.701947615,ginger,"Vege, Spices and Fruits",spice ground ginger,spice ground ginger,100 g,335.0,4.2g,0,27.00 mg,41.2 mg,13.00 mcg,0.00 mcg,9.620 mg,0.477 mg,0.170 mg,0.046 mg,30.00 IU,2.00 mcg,0.00 mcg,18.00 mcg,0.00 mcg,0.00 mcg,0.0,0.00 mcg,0.626 mg,0.7 mg,0.00 IU,0.00 mg,0.00 mg,0.8 mcg,114.00 mg,0.480 mg,19.80 mg,214.00 mg,33.300 mg,168.00 mg,1320.00 mg,55.8 mcg,3.64 mg,8.98 g,0.272 g,0.708 g,1.387 g,0.099 g,0.790 g,0.497 g,0.199 g,0.000 g,0.341 g,0.513 g,0.241 g,0.089 g,0.311 g,0.334 g,0.250 g,0.289 g,0.152 g,0.243 g,0.411 g,71.62 g,14.1 g,3.39 g,1.78 g,0.19 g,1.22 g,0.00 g,0.00 g,0.20 g,4.24 g,2.599 g,0.479 g,0.929 g,0.00 mg,0.0 g,5.22 g,0.00 mg,0.00 mg,9.94 g
533,0.529711702,0.307091848,marjoram,"Vege, Spices and Fruits",parsley freezedried,parsley freezedried,100 g,271.0,5.2g,0,391.00 mg,0,194.00 mcg,0.00 mcg,10.400 mg,2.516 mg,2.260 mg,1.040 mg,63240.00 IU,0,0,0,0,0,0.0,0.00 mcg,1.375 mg,149.0 mg,0.00 IU,0,0,0,176.00 mg,0.459 mg,53.90 mg,372.00 mg,1.338 mg,548.00 mg,6300.00 mg,32.3 mcg,6.11 mg,31.30 g,0,0,0,0,0,0,0,0,0,0,3.115 g,0.210 g,0,0,0,0,0.516 g,0,0,42.38 g,32.7 g,0,0,0,0,0,0,0,5.20 g,0,0,0,0.00 mg,0,19.12 g,0,0,2.00 g
534,0.540891826,0.270818623,mustard seed,"Vege, Spices and Fruits",seed roasted breadfruit seed,seed roasted breadfruit seed,100 g,207.0,2.7g,0,28.00 mg,0,59.00 mcg,0.00 mcg,7.400 mg,1.009 mg,0.240 mg,0.410 mg,294.00 IU,15.00 mcg,0,0,0,0,0.0,0.00 mcg,0.420 mg,7.6 mg,0.00 IU,0,0,0,86.00 mg,1.321 mg,0.90 mg,62.00 mg,0.163 mg,175.00 mg,1082.00 mg,0,1.03 mg,6.20 g,0.282 g,0.414 g,0.684 g,0.097 g,0.868 g,0.390 g,0.173 g,0,0.371 g,0.472 g,0.477 g,0.081 g,0.668 g,0.309 g,0.415 g,0.323 g,0.103 g,0.456 g,0.448 g,40.10 g,6.0 g,0,0,0,0,0,0,0,2.70 g,0.729 g,0.344 g,1.438 g,0.00 mg,0,1.30 g,0,0,49.70 g
535,0.404127902,0.232120005,nutmeg,"Vege, Spices and Fruits",spice cardamom,spice cardamom,100 g,311.0,6.7g,0,18.00 mg,0,0,0,1.102 mg,0,0.182 mg,0.198 mg,0.00 IU,0.00 mcg,0,0,0,0,0.0,0.00 mcg,0.230 mg,21.0 mg,0.00 IU,0,0,0,383.00 mg,0.383 mg,13.97 mg,229.00 mg,28.000 mg,178.00 mg,1119.00 mg,0,7.47 mg,10.76 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.47 g,28.0 g,0,0,0,0,0,0,0,6.70 g,0.680 g,0.870 g,0.430 g,0.00 mg,0,5.78 g,0,0,8.28 g
536,0.539677832,0.570408112,pepper,"Vege, Spices and Fruits",sauce tabasco pepper readytoserve,sauce tabasco pepper readytoserve,100 g,12.0,0.8g,0,633.00 mg,0.0 mg,1.00 mcg,1.00 mcg,0.178 mg,0.110 mg,0.084 mg,0.032 mg,1640.00 IU,82.00 mcg,62.00 mcg,919.00 mcg,68.00 mcg,10.00 mcg,0.0,0.00 mcg,0.154 mg,4.5 mg,0.00 IU,0.01 mg,0.01 mg,0.2 mcg,12.00 mg,0.075 mg,1.16 mg,12.00 mg,0.107 mg,23.00 mg,128.00 mg,0.5 mcg,0.16 mg,1.29 g,0.053 g,0.062 g,0.185 g,0.025 g,0.171 g,0.048 g,0.026 g,0,0.042 g,0.068 g,0.057 g,0.016 g,0.040 g,0.056 g,0.052 g,0.048 g,0.017 g,0.027 g,0.055 g,0.80 g,0.6 g,0.13 g,0,0,0,0,0,0,0.76 g,0.106 g,0.061 g,0.401 g,0.00 mg,0.0 g,1.98 g,0.00 mg,0.00 mg,95.17 g
537,0.455749282,0.754434348,saffron,"Vege, Spices and Fruits",spice saffron,spice saffron,100 g,310.0,5.9g,0,148.00 mg,0,93.00 mcg,0.00 mcg,1.460 mg,0,0.267 mg,0.115 mg,530.00 IU,27.00 mcg,0,0,0,0,0.0,0.00 mcg,1.010 mg,80.8 mg,0.00 IU,0,0,0,111.00 mg,0.328 mg,11.10 mg,264.00 mg,28.408 mg,252.00 mg,1724.00 mg,5.6 mcg,1.09 mg,11.43 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.37 g,3.9 g,0,0,0,0,0,0,0,5.85 g,1.586 g,0.429 g,2.067 g,0.00 mg,0.0 g,5.45 g,0.00 mg,0.00 mg,11.90 g
